Date,Price
28-Aug-14,94.55
27-Aug-14,93.88
26-Aug-14,93.86
25-Aug-14,93.35
22-Aug-14,93.65
21-Aug-14,93.96
20-Aug-14,96.07
19-Aug-14,94.48
18-Aug-14,96.41
15-Aug-14,97.35
14-Aug-14,95.58
13-Aug-14,97.59
12-Aug-14,97.37
11-Aug-14,98.08
08-Aug-14,97.65
07-Aug-14,97.34
06-Aug-14,96.92
05-Aug-14,97.38
04-Aug-14,98.29
01-Aug-14,97.88
31-Jul-14,98.17
30-Jul-14,100.27
29-Jul-14,100.97
28-Jul-14,101.67
25-Jul-14,102.09
24-Jul-14,102.07
23-Jul-14,103.12
22-Jul-14,104.42
21-Jul-14,104.59
18-Jul-14,103.13
17-Jul-14,103.19
16-Jul-14,101.2
15-Jul-14,99.96
14-Jul-14,100.91
11-Jul-14,100.83
10-Jul-14,102.93
09-Jul-14,102.29
08-Jul-14,103.4
07-Jul-14,103.53
04-Jul-14,103.76
03-Jul-14,104.06
02-Jul-14,104.48
01-Jul-14,105.34
30-Jun-14,105.37
27-Jun-14,105.74
26-Jun-14,105.84
25-Jun-14,106.5
24-Jun-14,106.03
23-Jun-14,106.17
20-Jun-14,107.26
19-Jun-14,106.43
18-Jun-14,105.97
17-Jun-14,106.36
16-Jun-14,106.9
13-Jun-14,106.91
12-Jun-14,106.53
11-Jun-14,104.4
10-Jun-14,104.35
09-Jun-14,104.41
06-Jun-14,102.66
05-Jun-14,102.48
04-Jun-14,102.64
03-Jun-14,102.66
02-Jun-14,102.47
30-May-14,102.71
29-May-14,103.58
28-May-14,102.72
27-May-14,104.11
26-May-14,104.28
23-May-14,104.35
22-May-14,103.74
21-May-14,104.07
20-May-14,102.44
19-May-14,102.61
16-May-14,102.02
15-May-14,101.5
14-May-14,102.37
13-May-14,101.7
12-May-14,100.59
09-May-14,99.99
08-May-14,100.26
07-May-14,100.77
06-May-14,99.5
05-May-14,99.48
02-May-14,99.76
01-May-14,99.42
30-Apr-14,99.74
29-Apr-14,101.28
28-Apr-14,100.84
25-Apr-14,100.6
24-Apr-14,101.94
23-Apr-14,101.44
22-Apr-14,102.13
21-Apr-14,104.37
17-Apr-14,104.3
16-Apr-14,103.76
15-Apr-14,103.75
14-Apr-14,104.05
11-Apr-14,103.74
10-Apr-14,103.4
09-Apr-14,103.6
08-Apr-14,102.56
07-Apr-14,100.44
04-Apr-14,101.14
03-Apr-14,100.29
02-Apr-14,99.62
01-Apr-14,99.74
31-Mar-14,101.58
28-Mar-14,101.67
27-Mar-14,101.28
26-Mar-14,100.26
25-Mar-14,99.19
24-Mar-14,99.6
21-Mar-14,99.46
20-Mar-14,99.43
19-Mar-14,100.37
18-Mar-14,99.7
17-Mar-14,98.08
14-Mar-14,98.89
13-Mar-14,98.2
12-Mar-14,97.99
11-Mar-14,100.03
10-Mar-14,101.12
07-Mar-14,102.58
06-Mar-14,101.56
05-Mar-14,101.45
04-Mar-14,103.33
03-Mar-14,104.92
28-Feb-14,102.59
27-Feb-14,102.4
26-Feb-14,102.59
25-Feb-14,101.83
24-Feb-14,102.82
21-Feb-14,102.2
20-Feb-14,102.92
19-Feb-14,103.31
18-Feb-14,102.43
17-Feb-14,100.58
14-Feb-14,100.3
13-Feb-14,100.35
12-Feb-14,100.37
11-Feb-14,99.94
10-Feb-14,100.06
07-Feb-14,99.88
06-Feb-14,97.84
05-Feb-14,97.38
04-Feb-14,97.19
03-Feb-14,96.43
31-Jan-14,97.49
30-Jan-14,98.23
29-Jan-14,97.36
28-Jan-14,97.41
27-Jan-14,95.72
24-Jan-14,96.64
23-Jan-14,97.32
22-Jan-14,96.73
21-Jan-14,94.99
20-Jan-14,93.93
17-Jan-14,94.37
16-Jan-14,93.96
15-Jan-14,94.17
14-Jan-14,92.59
13-Jan-14,91.8
10-Jan-14,92.72
09-Jan-14,91.66
08-Jan-14,92.33
07-Jan-14,93.67
06-Jan-14,93.43
03-Jan-14,93.96
02-Jan-14,95.44
01-Jan-14,98.7
31-Dec-13,98.42
30-Dec-13,99.29
27-Dec-13,100.32
26-Dec-13,99.55
24-Dec-13,99.22
23-Dec-13,98.91
20-Dec-13,99.32
19-Dec-13,98.77
18-Dec-13,97.8
17-Dec-13,97.22
16-Dec-13,97.48
13-Dec-13,96.6
12-Dec-13,97.5
11-Dec-13,97.44
10-Dec-13,98.51
09-Dec-13,97.34
06-Dec-13,97.65
05-Dec-13,97.38
04-Dec-13,97.2
03-Dec-13,96.04
02-Dec-13,93.82
29-Nov-13,92.72
28-Nov-13,92.28
27-Nov-13,92.3
26-Nov-13,93.68
25-Nov-13,94.09
22-Nov-13,94.84
21-Nov-13,95.44
20-Nov-13,93.33
19-Nov-13,93.34
18-Nov-13,93.03
15-Nov-13,93.84
14-Nov-13,93.76
13-Nov-13,93.88
12-Nov-13,93.04
11-Nov-13,95.14
08-Nov-13,94.6
07-Nov-13,94.2
06-Nov-13,94.8
05-Nov-13,93.37
04-Nov-13,94.62
01-Nov-13,94.61
31-Oct-13,96.38
30-Oct-13,96.77
29-Oct-13,98.2
28-Oct-13,98.68
25-Oct-13,97.85
24-Oct-13,97.11
23-Oct-13,96.86
22-Oct-13,97.8
21-Oct-13,99.22
18-Oct-13,100.81
17-Oct-13,100.67
16-Oct-13,102.29
15-Oct-13,101.21
14-Oct-13,102.41
11-Oct-13,102.02
10-Oct-13,103.01
09-Oct-13,101.61
08-Oct-13,103.49
07-Oct-13,103.03
04-Oct-13,103.84
03-Oct-13,103.31
02-Oct-13,104.1
01-Oct-13,102.04
30-Sep-13,102.33
27-Sep-13,102.87
26-Sep-13,103.03
25-Sep-13,102.66
24-Sep-13,103.13
23-Sep-13,103.59
20-Sep-13,104.68
19-Sep-13,106.39
18-Sep-13,108.07
17-Sep-13,105.42
16-Sep-13,106.59
13-Sep-13,108.21
12-Sep-13,108.6
11-Sep-13,107.56
10-Sep-13,107.39
09-Sep-13,109.52
06-Sep-13,110.53
05-Sep-13,108.37
04-Sep-13,107.23
03-Sep-13,108.54
02-Sep-13,106.75
30-Aug-13,107.65
29-Aug-13,108.8
28-Aug-13,110.1
27-Aug-13,109.01
26-Aug-13,105.92
23-Aug-13,106.42
22-Aug-13,105.03
21-Aug-13,103.85
20-Aug-13,104.96
19-Aug-13,107.1
16-Aug-13,107.46
15-Aug-13,107.33
14-Aug-13,106.85
13-Aug-13,106.83
12-Aug-13,106.11
09-Aug-13,105.97
08-Aug-13,103.4
07-Aug-13,104.37
06-Aug-13,105.3
05-Aug-13,106.56
02-Aug-13,106.94
01-Aug-13,107.89
31-Jul-13,105.03
30-Jul-13,103.08
29-Jul-13,104.55
26-Jul-13,104.7
25-Jul-13,105.49
24-Jul-13,105.39
23-Jul-13,107.23
22-Jul-13,106.91
19-Jul-13,108.05
18-Jul-13,108.04
17-Jul-13,106.48
16-Jul-13,106
15-Jul-13,106.32
12-Jul-13,105.95
11-Jul-13,104.91
10-Jul-13,106.52
09-Jul-13,103.53
08-Jul-13,103.14
05-Jul-13,103.22
04-Jul-13,101.4
03-Jul-13,101.24
02-Jul-13,99.6
01-Jul-13,97.99
28-Jun-13,96.56
27-Jun-13,97.05
26-Jun-13,95.5
25-Jun-13,95.32
24-Jun-13,95.18
21-Jun-13,93.69
20-Jun-13,95.4
19-Jun-13,98.24
18-Jun-13,98.44
17-Jun-13,97.77
14-Jun-13,97.85
13-Jun-13,96.69
12-Jun-13,95.88
11-Jun-13,95.38
10-Jun-13,95.77
07-Jun-13,96.03
06-Jun-13,94.76
05-Jun-13,93.74
04-Jun-13,93.31
03-Jun-13,93.45
31-May-13,91.97
30-May-13,93.61
29-May-13,93.13
28-May-13,95.01
27-May-13,93.83
24-May-13,94.15
23-May-13,94.25
22-May-13,94.28
21-May-13,96.16
20-May-13,96.71
17-May-13,96.02
16-May-13,95.16
15-May-13,94.3
14-May-13,94.21
13-May-13,95.17
10-May-13,96.04
09-May-13,96.39
08-May-13,96.62
07-May-13,95.62
06-May-13,96.16
03-May-13,95.61
02-May-13,93.99
01-May-13,91.03
30-Apr-13,93.46
29-Apr-13,94.5
26-Apr-13,93
25-Apr-13,93.64
24-Apr-13,91.43
23-Apr-13,89.18
22-Apr-13,88.76
19-Apr-13,88.01
18-Apr-13,87.73
17-Apr-13,86.68
16-Apr-13,88.72
15-Apr-13,88.71
12-Apr-13,91.29
11-Apr-13,93.51
10-Apr-13,94.64
09-Apr-13,94.2
08-Apr-13,93.36
05-Apr-13,92.7
04-Apr-13,93.26
03-Apr-13,94.45
02-Apr-13,97.19
01-Apr-13,97.07
28-Mar-13,97.23
27-Mar-13,96.58
26-Mar-13,96.34
25-Mar-13,94.81
22-Mar-13,93.71
21-Mar-13,92.45
20-Mar-13,92.96
19-Mar-13,92.16
18-Mar-13,93.74
15-Mar-13,93.45
14-Mar-13,93.03
13-Mar-13,92.52
12-Mar-13,92.54
11-Mar-13,92.06
08-Mar-13,91.95
07-Mar-13,91.56
06-Mar-13,90.43
05-Mar-13,90.82
04-Mar-13,90.12
01-Mar-13,90.68
28-Feb-13,92.05
27-Feb-13,92.76
26-Feb-13,92.63
25-Feb-13,93.11
22-Feb-13,93.13
21-Feb-13,92.84
20-Feb-13,94.46
19-Feb-13,96.66
15-Feb-13,95.86
14-Feb-13,97.31
13-Feb-13,97.01
12-Feb-13,97.51
11-Feb-13,97.03
08-Feb-13,95.72
07-Feb-13,95.83
06-Feb-13,96.62
05-Feb-13,96.64
04-Feb-13,96.17
01-Feb-13,97.77
31-Jan-13,97.49
30-Jan-13,97.94
29-Jan-13,97.57
28-Jan-13,96.44
25-Jan-13,95.88
24-Jan-13,95.95
23-Jan-13,95.23
22-Jan-13,96.24
18-Jan-13,95.56
17-Jan-13,95.49
16-Jan-13,94.24
15-Jan-13,93.28
14-Jan-13,94.14
11-Jan-13,93.56
10-Jan-13,93.82
09-Jan-13,93.1
08-Jan-13,93.15
07-Jan-13,93.19
04-Jan-13,93.09
03-Jan-13,92.92
02-Jan-13,93.12
31-Dec-12,91.82
28-Dec-12,90.8
27-Dec-12,90.87
26-Dec-12,90.98
24-Dec-12,88.61
21-Dec-12,88.66
20-Dec-12,90.13
19-Dec-12,89.51
18-Dec-12,87.93
17-Dec-12,87.2
14-Dec-12,86.73
13-Dec-12,85.89
12-Dec-12,86.77
11-Dec-12,85.79
10-Dec-12,85.56
07-Dec-12,85.93
06-Dec-12,86.26
05-Dec-12,87.88
04-Dec-12,88.5
03-Dec-12,89.09
30-Nov-12,88.91
29-Nov-12,88.07
28-Nov-12,86.49
27-Nov-12,87.18
26-Nov-12,87.74
23-Nov-12,88.28
21-Nov-12,87.38
20-Nov-12,86.75
19-Nov-12,89.28
16-Nov-12,86.67
15-Nov-12,85.45
14-Nov-12,86.32
13-Nov-12,85.38
12-Nov-12,85.57
09-Nov-12,86.07
08-Nov-12,85.09
07-Nov-12,84.44
06-Nov-12,88.71
05-Nov-12,85.65
02-Nov-12,84.86
01-Nov-12,87.09
31-Oct-12,86.24
30-Oct-12,85.68
29-Oct-12,85.54
26-Oct-12,86.28
25-Oct-12,86.05
24-Oct-12,85.73
23-Oct-12,86.67
22-Oct-12,88.73
19-Oct-12,90.05
18-Oct-12,92.1
17-Oct-12,92.12
16-Oct-12,92.09
15-Oct-12,91.85
12-Oct-12,91.86
11-Oct-12,92.07
10-Oct-12,91.25
09-Oct-12,92.39
08-Oct-12,89.33
05-Oct-12,89.88
04-Oct-12,91.71
03-Oct-12,88.14
02-Oct-12,91.89
01-Oct-12,92.48
28-Sep-12,92.19
27-Sep-12,91.85
26-Sep-12,89.98
25-Sep-12,91.37
24-Sep-12,91.93
21-Sep-12,92.89
20-Sep-12,91.87
19-Sep-12,91.98
18-Sep-12,95.29
17-Sep-12,96.62
14-Sep-12,99
13-Sep-12,98.31
12-Sep-12,97.01
11-Sep-12,97.17
10-Sep-12,96.54
07-Sep-12,96.42
06-Sep-12,95.53
05-Sep-12,95.36
04-Sep-12,95.3
31-Aug-12,96.47
30-Aug-12,94.62
29-Aug-12,95.49
28-Aug-12,96.33
27-Aug-12,95.47
24-Aug-12,96.15
23-Aug-12,96.27
22-Aug-12,97.26
21-Aug-12,96.68
20-Aug-12,95.97
17-Aug-12,96.01
16-Aug-12,95.6
15-Aug-12,94.33
14-Aug-12,93.43
13-Aug-12,92.73
10-Aug-12,92.87
09-Aug-12,93.36
08-Aug-12,93.35
07-Aug-12,93.67
06-Aug-12,92.2
03-Aug-12,91.4
02-Aug-12,87.13
01-Aug-12,88.91
31-Jul-12,88.06
30-Jul-12,89.78
27-Jul-12,90.13
26-Jul-12,89.39
25-Jul-12,88.97
24-Jul-12,88.5
23-Jul-12,88.14
20-Jul-12,91.44
19-Jul-12,92.66
18-Jul-12,89.87
17-Jul-12,89.22
16-Jul-12,88.43
13-Jul-12,87.1
12-Jul-12,86.08
11-Jul-12,85.81
10-Jul-12,83.91
09-Jul-12,85.99
06-Jul-12,84.45
05-Jul-12,87.22
03-Jul-12,87.66
02-Jul-12,83.75
29-Jun-12,84.96
28-Jun-12,77.69
27-Jun-12,80.21
26-Jun-12,79.36
25-Jun-12,79.21
22-Jun-12,79.76
21-Jun-12,78.2
20-Jun-12,81.8
19-Jun-12,84.03
18-Jun-12,83.27
15-Jun-12,84.03
14-Jun-12,83.91
13-Jun-12,82.62
12-Jun-12,83.32
11-Jun-12,82.7
08-Jun-12,84.1
07-Jun-12,84.82
06-Jun-12,85.02
05-Jun-12,84.29
04-Jun-12,83.98
01-Jun-12,83.23
31-May-12,86.53
30-May-12,87.82
29-May-12,90.76
25-May-12,90.86
24-May-12,90.66
23-May-12,89.9
22-May-12,91.66
21-May-12,92.57
18-May-12,91.48
17-May-12,92.56
16-May-12,92.81
15-May-12,93.98
14-May-12,94.78
11-May-12,96.13
10-May-12,97.08
09-May-12,96.81
08-May-12,97.01
07-May-12,97.94
04-May-12,98.49
03-May-12,102.54
02-May-12,105.22
01-May-12,106.16
30-Apr-12,104.87
27-Apr-12,104.93
26-Apr-12,104.55
25-Apr-12,104.12
24-Apr-12,103.55
23-Apr-12,103.11
20-Apr-12,103.05
19-Apr-12,102.27
18-Apr-12,102.67
17-Apr-12,104.2
16-Apr-12,102.93
13-Apr-12,102.83
12-Apr-12,103.64
11-Apr-12,102.7
10-Apr-12,101.02
09-Apr-12,102.46
05-Apr-12,103.31
04-Apr-12,101.47
03-Apr-12,104.01
02-Apr-12,105.23
30-Mar-12,103.02
29-Mar-12,102.78
28-Mar-12,105.41
27-Mar-12,107.33
26-Mar-12,107.03
23-Mar-12,106.87
22-Mar-12,105.35
21-Mar-12,107.27
20-Mar-12,105.61
19-Mar-12,108.09
16-Mar-12,107.06
15-Mar-12,105.11
14-Mar-12,105.43
13-Mar-12,106.71
12-Mar-12,106.34
09-Mar-12,107.4
08-Mar-12,106.58
07-Mar-12,106.16
06-Mar-12,104.7
05-Mar-12,106.72
02-Mar-12,106.7
01-Mar-12,108.84
29-Feb-12,107.07
28-Feb-12,106.55
27-Feb-12,108.56
24-Feb-12,109.77
23-Feb-12,107.83
22-Feb-12,106.28
21-Feb-12,105.84
17-Feb-12,103.24
16-Feb-12,102.31
15-Feb-12,101.8
14-Feb-12,100.74
13-Feb-12,100.91
10-Feb-12,98.67
09-Feb-12,99.84
08-Feb-12,98.71
07-Feb-12,98.41
06-Feb-12,96.91
03-Feb-12,97.84
02-Feb-12,96.36
01-Feb-12,97.61
31-Jan-12,98.48
30-Jan-12,98.78
27-Jan-12,99.56
26-Jan-12,99.7
25-Jan-12,99.4
24-Jan-12,98.95
23-Jan-12,99.58
20-Jan-12,98.46
19-Jan-12,100.39
18-Jan-12,100.59
17-Jan-12,100.71
13-Jan-12,98.7
12-Jan-12,99.1
11-Jan-12,100.87
10-Jan-12,102.24
09-Jan-12,101.31
06-Jan-12,101.56
05-Jan-12,101.81
04-Jan-12,103.22
03-Jan-12,102.96
30-Dec-11,98.83
29-Dec-11,99.65
28-Dec-11,99.36
27-Dec-11,101.34
23-Dec-11,99.68
22-Dec-11,99.53
21-Dec-11,98.67
20-Dec-11,97.22
19-Dec-11,93.88
16-Dec-11,93.53
15-Dec-11,93.87
14-Dec-11,94.95
13-Dec-11,100.14
12-Dec-11,97.77
09-Dec-11,99.41
08-Dec-11,98.34
07-Dec-11,100.49
06-Dec-11,101.28
05-Dec-11,100.99
02-Dec-11,100.96
01-Dec-11,100.2
30-Nov-11,100.36
29-Nov-11,99.79
28-Nov-11,98.21
25-Nov-11,96.77
23-Nov-11,96.17
22-Nov-11,98.01
21-Nov-11,96.92
18-Nov-11,97.41
17-Nov-11,98.82
16-Nov-11,102.59
15-Nov-11,99.37
14-Nov-11,98.14
11-Nov-11,98.99
10-Nov-11,97.78
09-Nov-11,95.74
08-Nov-11,96.8
07-Nov-11,95.52
04-Nov-11,94.26
03-Nov-11,94.07
02-Nov-11,92.51
01-Nov-11,92.19
31-Oct-11,93.19
28-Oct-11,93.32
27-Oct-11,93.96
26-Oct-11,90.2
25-Oct-11,93.17
24-Oct-11,91.27
21-Oct-11,87.4
20-Oct-11,85.3
19-Oct-11,86.11
18-Oct-11,88.34
17-Oct-11,86.38
14-Oct-11,86.8
13-Oct-11,84.23
12-Oct-11,85.57
11-Oct-11,85.81
10-Oct-11,85.41
07-Oct-11,82.98
06-Oct-11,82.59
05-Oct-11,79.68
04-Oct-11,75.67
03-Oct-11,77.61
30-Sep-11,79.2
29-Sep-11,82.14
28-Sep-11,81.21
27-Sep-11,84.45
26-Sep-11,80.24
23-Sep-11,79.85
22-Sep-11,80.51
21-Sep-11,85.92
20-Sep-11,86.89
19-Sep-11,85.7
16-Sep-11,87.96
15-Sep-11,89.4
14-Sep-11,88.91
13-Sep-11,90.21
12-Sep-11,88.19
09-Sep-11,87.24
08-Sep-11,89.05
07-Sep-11,89.34
06-Sep-11,86.02
02-Sep-11,86.45
01-Sep-11,88.93
31-Aug-11,88.81
30-Aug-11,88.9
29-Aug-11,87.27
26-Aug-11,85.37
25-Aug-11,85.3
24-Aug-11,85.16
23-Aug-11,85.44
22-Aug-11,84.12
19-Aug-11,82.26
18-Aug-11,82.38
17-Aug-11,87.58
16-Aug-11,86.65
15-Aug-11,87.88
12-Aug-11,85.38
11-Aug-11,85.72
10-Aug-11,82.89
09-Aug-11,79.3
08-Aug-11,81.31
05-Aug-11,86.88
04-Aug-11,86.63
03-Aug-11,91.93
02-Aug-11,93.79
01-Aug-11,94.89
29-Jul-11,95.7
28-Jul-11,97.44
27-Jul-11,97.4
26-Jul-11,99.59
25-Jul-11,99.2
22-Jul-11,99.87
21-Jul-11,99.13
20-Jul-11,98.14
19-Jul-11,97.5
18-Jul-11,95.93
15-Jul-11,97.24
14-Jul-11,95.69
13-Jul-11,98.05
12-Jul-11,97.43
11-Jul-11,95.15
08-Jul-11,96.2
07-Jul-11,98.67
06-Jul-11,96.65
05-Jul-11,96.89
01-Jul-11,94.94
30-Jun-11,95.42
29-Jun-11,94.77
28-Jun-11,92.89
27-Jun-11,90.61
24-Jun-11,91.16
23-Jun-11,91.02
22-Jun-11,95.41
21-Jun-11,93.4
20-Jun-11,93.26
17-Jun-11,93.01
16-Jun-11,94.95
15-Jun-11,94.81
14-Jun-11,99.37
13-Jun-11,97.3
10-Jun-11,99.29
09-Jun-11,101.93
08-Jun-11,100.74
07-Jun-11,99.09
06-Jun-11,99.01
03-Jun-11,100.22
02-Jun-11,100.4
01-Jun-11,100.29
31-May-11,102.7
27-May-11,100.59
26-May-11,100.23
25-May-11,101.32
24-May-11,99.59
23-May-11,97.7
20-May-11,99.49
19-May-11,98.44
18-May-11,100.1
17-May-11,96.91
16-May-11,97.37
13-May-11,99.65
12-May-11,98.97
11-May-11,98.21
10-May-11,103.88
09-May-11,102.55
06-May-11,97.18
05-May-11,99.8
04-May-11,109.24
03-May-11,111.05
02-May-11,113.52
29-Apr-11,113.93
28-Apr-11,112.86
27-Apr-11,112.76
26-Apr-11,112.21
25-Apr-11,112.28
21-Apr-11,112.29
20-Apr-11,111.45
19-Apr-11,108.15
18-Apr-11,107.12
15-Apr-11,109.66
14-Apr-11,108.11
13-Apr-11,107.11
12-Apr-11,106.25
11-Apr-11,109.92
08-Apr-11,112.79
07-Apr-11,110.3
06-Apr-11,108.83
05-Apr-11,108.34
04-Apr-11,108.47
01-Apr-11,107.94
31-Mar-11,106.72
30-Mar-11,104.27
29-Mar-11,104.79
28-Mar-11,103.98
25-Mar-11,105.4
24-Mar-11,105.6
23-Mar-11,105.75
22-Mar-11,104
21-Mar-11,102.33
18-Mar-11,101.07
17-Mar-11,101.42
16-Mar-11,97.98
15-Mar-11,97.18
14-Mar-11,101.19
11-Mar-11,101.16
10-Mar-11,102.7
09-Mar-11,104.38
08-Mar-11,105.02
07-Mar-11,105.44
04-Mar-11,104.42
03-Mar-11,101.91
02-Mar-11,102.23
01-Mar-11,99.63
28-Feb-11,96.97
25-Feb-11,97.88
24-Feb-11,97.28
23-Feb-11,98.1
22-Feb-11,93.57
18-Feb-11,86.2
17-Feb-11,86.36
16-Feb-11,84.99
15-Feb-11,84.32
14-Feb-11,84.81
11-Feb-11,85.58
10-Feb-11,86.73
09-Feb-11,86.71
08-Feb-11,86.94
07-Feb-11,87.48
04-Feb-11,89.03
03-Feb-11,90.54
02-Feb-11,90.86
01-Feb-11,90.77
31-Jan-11,92.19
28-Jan-11,89.34
27-Jan-11,85.64
26-Jan-11,87.33
25-Jan-11,86.19
24-Jan-11,87.87
21-Jan-11,89.11
20-Jan-11,88.86
19-Jan-11,90.86
18-Jan-11,91.38
14-Jan-11,91.54
13-Jan-11,91.4
12-Jan-11,91.86
11-Jan-11,91.11
10-Jan-11,89.25
07-Jan-11,88.03
06-Jan-11,88.38
05-Jan-11,90.3
04-Jan-11,89.38
03-Jan-11,91.55
31-Dec-10,91.38
30-Dec-10,89.84
29-Dec-10,91.12
28-Dec-10,91.49
27-Dec-10,91
23-Dec-10,91.51
22-Dec-10,90.48
21-Dec-10,89.82
20-Dec-10,88.81
17-Dec-10,88.02
16-Dec-10,87.7
15-Dec-10,88.62
14-Dec-10,88.28
13-Dec-10,88.61
10-Dec-10,87.79
09-Dec-10,88.37
08-Dec-10,88.28
07-Dec-10,88.69
06-Dec-10,89.38
03-Dec-10,89.19
02-Dec-10,88
01-Dec-10,86.75
30-Nov-10,84.11
29-Nov-10,85.73
26-Nov-10,83.76
24-Nov-10,83.86
23-Nov-10,81.25
22-Nov-10,81.74
19-Nov-10,81.51
18-Nov-10,81.85
17-Nov-10,80.44
16-Nov-10,82.34
15-Nov-10,84.86
12-Nov-10,84.88
11-Nov-10,87.81
10-Nov-10,87.81
09-Nov-10,86.72
08-Nov-10,87.06
05-Nov-10,86.85
04-Nov-10,86.49
03-Nov-10,84.69
02-Nov-10,83.9
01-Nov-10,82.95
29-Oct-10,81.43
28-Oct-10,82.18
27-Oct-10,81.94
26-Oct-10,82.55
25-Oct-10,82.52
22-Oct-10,81.69
21-Oct-10,80.56
20-Oct-10,81.77
19-Oct-10,79.49
18-Oct-10,83.08
15-Oct-10,81.25
14-Oct-10,82.69
13-Oct-10,83.01
12-Oct-10,81.67
11-Oct-10,82.21
08-Oct-10,82.66
07-Oct-10,81.67
06-Oct-10,83.23
05-Oct-10,82.82
04-Oct-10,81.47
01-Oct-10,81.58
30-Sep-10,79.97
29-Sep-10,77.86
28-Sep-10,76.18
27-Sep-10,76.52
24-Sep-10,76.49
23-Sep-10,75.18
22-Sep-10,74.71
21-Sep-10,73.52
20-Sep-10,74.86
17-Sep-10,73.66
16-Sep-10,74.57
15-Sep-10,76.02
14-Sep-10,76.8
13-Sep-10,77.19
10-Sep-10,76.45
09-Sep-10,74.25
08-Sep-10,74.67
07-Sep-10,74.09
03-Sep-10,74.6
02-Sep-10,75.02
01-Sep-10,73.91
31-Aug-10,71.92
30-Aug-10,74.7
27-Aug-10,75.17
26-Aug-10,73.36
25-Aug-10,72.52
24-Aug-10,71.63
23-Aug-10,73.1
20-Aug-10,73.46
19-Aug-10,74.43
18-Aug-10,75.42
17-Aug-10,75.77
16-Aug-10,75.24
13-Aug-10,75.39
12-Aug-10,75.74
11-Aug-10,78.02
10-Aug-10,80.25
09-Aug-10,81.48
06-Aug-10,80.7
05-Aug-10,82.01
04-Aug-10,82.47
03-Aug-10,82.55
02-Aug-10,81.34
30-Jul-10,78.95
29-Jul-10,78.36
28-Jul-10,76.99
27-Jul-10,77.5
26-Jul-10,78.98
23-Jul-10,78.98
22-Jul-10,79.3
21-Jul-10,76.56
20-Jul-10,77.44
19-Jul-10,76.54
16-Jul-10,76.01
15-Jul-10,76.62
14-Jul-10,77.04
13-Jul-10,77.15
12-Jul-10,74.95
09-Jul-10,76.09
08-Jul-10,75.44
07-Jul-10,74.07
06-Jul-10,71.98
02-Jul-10,72.14
01-Jul-10,72.95
30-Jun-10,75.63
29-Jun-10,75.94
28-Jun-10,78.25
25-Jun-10,78.86
24-Jun-10,76.51
23-Jun-10,76.35
22-Jun-10,77.21
21-Jun-10,77.82
18-Jun-10,77.18
17-Jun-10,76.79
16-Jun-10,77.67
15-Jun-10,76.94
14-Jun-10,75.12
11-Jun-10,73.78
10-Jun-10,75.48
09-Jun-10,74.38
08-Jun-10,71.99
07-Jun-10,71.44
04-Jun-10,71.51
03-Jun-10,74.61
02-Jun-10,72.86
01-Jun-10,72.58
28-May-10,73.97
27-May-10,74.55
26-May-10,71.51
25-May-10,68.75
24-May-10,70.21
21-May-10,70.04
20-May-10,68.01
19-May-10,69.87
18-May-10,69.41
17-May-10,70.08
14-May-10,71.61
13-May-10,74.4
12-May-10,75.65
11-May-10,76.37
10-May-10,76.8
07-May-10,75.11
06-May-10,77.11
05-May-10,79.97
04-May-10,82.74
03-May-10,86.19
30-Apr-10,86.15
29-Apr-10,85.17
28-Apr-10,83.22
27-Apr-10,82.44
26-Apr-10,84.2
23-Apr-10,85.12
22-Apr-10,83.7
21-Apr-10,83.68
20-Apr-10,83.45
19-Apr-10,81.45
16-Apr-10,83.24
15-Apr-10,85.51
14-Apr-10,85.84
13-Apr-10,84.05
12-Apr-10,84.34
09-Apr-10,84.92
08-Apr-10,85.39
07-Apr-10,85.88
06-Apr-10,86.84
05-Apr-10,86.62
01-Apr-10,84.87
31-Mar-10,83.76
30-Mar-10,82.37
29-Mar-10,82.17
26-Mar-10,80
25-Mar-10,80.53
24-Mar-10,80.61
23-Mar-10,81.91
22-Mar-10,81.25
19-Mar-10,80.68
18-Mar-10,82.2
17-Mar-10,82.93
16-Mar-10,81.7
15-Mar-10,79.8
12-Mar-10,81.24
11-Mar-10,82.11
10-Mar-10,82.09
09-Mar-10,81.49
08-Mar-10,81.87
05-Mar-10,81.5
04-Mar-10,80.21
03-Mar-10,80.87
02-Mar-10,79.68
01-Mar-10,78.7
26-Feb-10,79.66
25-Feb-10,78.17
24-Feb-10,80
23-Feb-10,78.86
22-Feb-10,80.16
19-Feb-10,79.81
18-Feb-10,79.06
17-Feb-10,77.33
16-Feb-10,77.01
12-Feb-10,74.13
11-Feb-10,75.28
10-Feb-10,74.52
09-Feb-10,73.75
08-Feb-10,71.89
05-Feb-10,71.19
04-Feb-10,73.14
03-Feb-10,76.98
02-Feb-10,77.23
01-Feb-10,74.43
29-Jan-10,72.89
28-Jan-10,73.64
27-Jan-10,73.67
26-Jan-10,74.71
25-Jan-10,75.26
22-Jan-10,74.54
21-Jan-10,76.08
20-Jan-10,77.62
19-Jan-10,79.02
15-Jan-10,78
14-Jan-10,79.39
13-Jan-10,79.65
12-Jan-10,80.79
11-Jan-10,82.52
08-Jan-10,82.75
07-Jan-10,82.66
06-Jan-10,83.18
05-Jan-10,81.77
04-Jan-10,81.51
31-Dec-09,79.36
30-Dec-09,79.28
